Time,Open,Close,Tick Volume
1351666800,1.6085500000000001,1.60845,843
1351670400,1.60847,1.60894,2260
1351674000,1.60896,1.61145,4305
1351677600,1.6114600000000001,1.6112600000000001,3299
1351681200,1.61125,1.61124,2126
1351684800,1.61111,1.61124,2821
1351688400,1.61127,1.61116,2806
1351692000,1.61117,1.61102,3073
1351695600,1.61105,1.61014,3170
1351699200,1.61012,1.61067,3496
1351702800,1.61069,1.61303,3188
1351706400,1.6130200000000001,1.6132900000000001,1808
1351710000,1.6133,1.61287,2308
1351713600,1.61286,1.6136599999999999,1549
1351717200,1.61365,1.61286,1764
1351720800,1.61287,1.6129799999999999,1340
1351724400,1.61297,1.61314,1587
1351728000,1.61311,1.6131199999999999,1143
1351731600,1.61313,1.61246,1238
1351735200,1.6125500000000001,1.61292,1474
1351738800,1.61292,1.61269,1161
1351742400,1.6126800000000001,1.6128200000000001,1103
1351746000,1.61281,1.61281,1031
1351749600,1.6128,1.61293,1201
1351753200,1.6129,1.61351,1458
1351756800,1.61346,1.61313,2572
1351760400,1.61311,1.61612,3253
1351764000,1.616,1.61566,3014
1351767600,1.6156199999999998,1.61659,2570
1351771200,1.61658,1.6162,2881
1351774800,1.61623,1.6150799999999998,3286
1351778400,1.61513,1.61502,2975
1351782000,1.61503,1.6141999999999999,3669
1351785600,1.61422,1.61388,3657
1351789200,1.6139000000000001,1.61357,2751
1351792800,1.61351,1.61232,1730
1351796400,1.61232,1.61272,1434
1351800000,1.6126800000000001,1.61234,1363
1351803600,1.61234,1.61293,1446
1351807200,1.61294,1.6123699999999999,1682
1351810800,1.6123699999999999,1.61306,1435
1351814400,1.61306,1.6132,1171
1351818000,1.61319,1.61155,1464
1351821600,1.6115599999999999,1.6112199999999999,1731
1351825200,1.61123,1.6117,971
1351828800,1.61168,1.61154,1101
1351832400,1.6115300000000001,1.6110799999999998,1086
1351836000,1.61107,1.60918,1906
1351839600,1.6091600000000001,1.6097299999999999,1591
1351843200,1.60969,1.60951,2398
1351846800,1.6095000000000002,1.6095000000000002,2686
1351850400,1.6085,1.60967,3162
1351854000,1.60968,1.60913,2474
1351857600,1.60907,1.60888,2229
1351861200,1.60886,1.60442,4170
1351864800,1.6044,1.60382,4059
1351868400,1.60382,1.60442,3524
1351872000,1.6044100000000001,1.60378,2908
1351875600,1.6038000000000001,1.60269,2054
1351879200,1.6026799999999999,1.60323,1569
1351882800,1.60325,1.60196,1996
1351886400,1.6019700000000001,1.6017000000000001,1758
1351890000,1.60171,1.6020699999999999,1543
1351893600,1.60208,1.60208,3
1352073600,1.60196,1.6017700000000001,1232
1352077200,1.6017700000000001,1.60199,1274
1352080800,1.6019999999999999,1.6026099999999999,1061
1352084400,1.6026099999999999,1.60185,982
1352088000,1.6018400000000002,1.60264,1024
1352091600,1.60266,1.6026799999999999,843
1352095200,1.60271,1.60297,863
1352098800,1.6029900000000001,1.6032899999999999,1107
1352102400,1.60327,1.60141,2379
1352106000,1.6013899999999999,1.59982,3597
1352109600,1.5998,1.5975899999999998,3237
1352113200,1.5975899999999998,1.59779,3186
1352116800,1.59778,1.59751,2679
1352120400,1.59753,1.59747,2952
1352124000,1.5974599999999999,1.5973899999999999,2657
1352127600,1.59748,1.5962800000000001,3044
1352131200,1.59627,1.59721,3658
1352134800,1.5972499999999998,1.59755,2805
1352138400,1.59754,1.59636,1773
1352142000,1.59639,1.59673,1404
1352145600,1.59672,1.5971199999999999,1446
1352149200,1.5971199999999999,1.59747,1328
1352152800,1.59748,1.59783,1498
1352156400,1.5978400000000001,1.5978599999999998,1149
1352160000,1.5978599999999998,1.5983800000000001,1145
1352163600,1.5983800000000001,1.5976,1302
1352167200,1.59758,1.59774,1162
1352170800,1.59775,1.59752,1148
1352174400,1.59753,1.59856,1953
1352178000,1.59857,1.5987200000000001,1496
1352181600,1.59877,1.5984500000000001,1101
1352185200,1.59846,1.59947,1425
